Artist		Clicks
"Linda Martini" 		2
"Anita Harris" 		1
"Whysome" 		1
"Carlos Y Gaby" 		2
"Mason" 		1
"Vivian Green" 		6
"Sophie Milman" 		5
"Karen Overton" 		2
"J-Five Feat. Charlie Chaplin" 		1
"The Crimson Ghosts" 		1
"Insideout" 		6
"Planet Asia" 		1
"Crossing The Brigde" 		2
"Los Panchos" 		1
"Caramba Traxx" 		1
"Beastie Boys" 		70
"Andrew Kenny" 		1
"Somewhere Off Jazz Street" 		1
"Autumn Rain Melancholy" 		1
"The Roaring Twenties" 		1
"Paul Houseman" 		1
"Krister Linder" 		1
"Jumprope" 		1
"Rhytm Willie" 		1
"Richard Galliano" 		1
"Christer Knutsen" 		1
"Plastic Tree" 		4
"Ash Ra Tempel" 		2
"Tampa Red" 		1
"Sofie" 		3
"Am/Fm" 		1
"The All New Adventures Of Us" 		1
"Vic Mignogna" 		1
"The Walkmen" 		13
"The Coral" 		36
"Boom Boom Satellites" 		1
"Patsy Gallant" 		1
"G3" 		1
"Tom Baxter" 		1
"Pauline Henry" 		1
"Supermode" 		5
"Daniel Thornley" 		1
"Black Rock" 		1
"Sense Field" 		1
"Daniel Boone" 		1
"Abc" 		9
"Alva Noto" 		3
"Jackson C. Frank" 		1
"Demis Roussos" 		1
"Spitfire" 		2
"Joshua" 		4
"Dor Dekel Feat. Arista" 		1
"Astrolab" 		2
"School Of Seven Bells" 		2
"Lucas" 		1
"Jem" 		32
"Jump" 		3
"Two Gallants" 		12
"Tim Hardin" 		2
"Cosmic Rough Riders" 		1
"Komprex" 		1
"Nicolay & Kay" 		1
"The Urge" 		1
"Stationary Odyssey" 		1
"Nelly Feat. Cedric The Entertainer" 		1
"??" 		1
"Billy Fury" 		1
"The Second Hand Marching Band" 		1
"Arch Enemy" 		30
"Marc Fruttero" 		1
"Black Sabbath" 		96
"My Violent Ego" 		1
"Autumn Leaves" 		1
"Manticora" 		1
"Svenson & Gielen" 		2
"Razed In Black" 		2
"Humanwine" 		32
"Unsacred Hearts" 		1
"Saving Abel" 		2
"Os Paralamas Do Sucesso" 		1
"Rosemary" 		2
"Head" 		1
"Master" 		1
"Devin Townsend" 		8
"Rocket From The Tombs" 		2
"Low End Specialists Feat. Gay Joy" 		1
"Jørgen Eikemo" 		1
"Squeeze" 		13
"The Loft" 		3
"Beep Beep" 		1
"Taj Mahal" 		4
"Oingo Boingo" 		8
"Art Of Noise" 		14
"The Telescopes" 		5
"Paolo Nutini" 		16
"Merka" 		1
"Mondo Grosso" 		2
"??????? ?????" 		1
"The Bliss" 		1
"Xentrix" 		1
"Dinner At The Thompson'S" 		2
"Dustin Kensrue" 		1
"Metricks & Gaiabeat" 		1
"Meat Puppets" 		18
"Nonchalant" 		1
"Pungent Stench" 		1
"Some By Sea" 		1
"Marius Nedelcu Feat. Giulia" 		1
"The Sword" 		3
"Honey For Petzi" 		1
"The Walker Brothers" 		2
"The Aislers Set" 		6
"Toy-Box" 		1
"The Dodos" 		3
"Crossbreed" 		2
"Steinski" 		1
"Code Magenta" 		1
"Petra Haden" 		1
"Livin' Blues" 		2
"Code Geass - Lelouch Of The Rebellion R2 O.S.T. 1" 		3
"Alasdair Roberts" 		2
"Fb Feat Edun" 		1
"Doof" 		1
"World Domination Enterprises" 		1
"Spirit Of The West" 		1
"Sympathy For Lady Vengeance" 		1
"Yup" 		7
"Abigail'S Ghost" 		1
"????" 		2
"Burden Of A Day" 		1
"Pustki" 		2
"Aero Wave" 		1
"The Organ" 		9
"Eddie Harris" 		2
"3 Inches Of Blood" 		3
"Secondhand Serenade" 		1
"Fishbone" 		4
"Chetes" 		3
"Telefon Tel Aviv" 		16
"Dub Narcotic Sound System" 		2
"Roy Orbison" 		8
"Long Desert Cowboy" 		1
"Captain Rock Hard And Master Bates" 		1
"The Diamonds / Upsetters" 		1
"Ayten Alpman" 		1
"Mondialito" 		1
"The Pack" 		1
"Seven Storey Mountain" 		1
"Steve Winwood" 		3
"Atri" 		1
"Llewellyn" 		3
"Wargasm" 		2
"Disavowed" 		1
"Dave Edmunds" 		10
"Throwdown" 		2
"Moha!" 		2
"Thunder" 		4
"Hinder" 		7
"Sarandon" 		3
"Chakal" 		1
"Ursula Rucker" 		1
"This Is My Fist" 		2
"Dr. Edward Idylanger" 		1
"Cell" 		1
"Rotting Christ" 		8
"Low" 		27
"Xotox" 		4
"The Rapture" 		20
"For Stars" 		1
"The Delfonics" 		1
"Isodora Crane" 		2
"Destroy0R" 		1
"Meco" 		1
"Faichecleres" 		1
"Zwan" 		9
"Omoide Hatoba" 		1
"Human Drama" 		1
"Newsboys" 		2
"Zara" 		1
"Liquid Divine Feat. Yrea" 		1
"Regenerator" 		3
"Logic Bomb" 		1
"Futuristic Sex Robotz" 		1
"Brandi Carlile" 		4
"Foxy Shazam" 		2
"Blair Bitch" 		1
"J. Spaceman & Sun City Girls" 		1
"Cypress Hill" 		22
"Casiokids" 		1
"Sister Hazel" 		5
"On The Might Of Princes" 		2
"Flogging Molly" 		24
"Sub Focus" 		2
"Jazza" 		1
"Italian - Disc1 Global" 		1
"Yana Kay" 		3
"Flaming June" 		1
"Chris Devoe" 		1
"Soldiers Of Jah Army" 		4
"Rooney" 		17
"Star Wars:  Force Commander" 		1
"Little Man Tate" 		5
"Dimbodius" 		1
"Within Temptation" 		47
"Bad Brains" 		30
"Office" 		1
"Hanin Elias" 		1
"Matt Caseli & Aston Martinez" 		1
"Action Swingers" 		1
"Tina Sugandh" 		1
"Emerson String Quartet" 		1
"Chimeres" 		1
"Harold Faltermeyer" 		2
"Natalie Walker" 		2
"Plummet" 		2
"Cascada" 		25
"Billie Holiday & Lester Young" 		1
"Django Reinhardt" 		10
"Deadman" 		15
"Los Fabulosos Cadillacs" 		6
"Christer Berg" 		1
"Olivia Ruiz" 		1
"Yoichiro Yoshikawa" 		1
"Tenor" 		1
"Nikki Blonsky" 		1
"Fever Ray" 		12
"Pr?ta V?tra" 		1
"Kevin Yost" 		1
"June Madrona" 		1
"Folkearth" 		2
"June" 		2
"Marlene Kuntz" 		1
"Gaby Kerpel" 		1
"Kill Your Idols" 		2
"Buzuki Orhan Osman" 		1
"Agent Ribbons" 		1
"Kudsi Erguner" 		1
"Von Südenfed" 		1
"Stone The Crows" 		1
"Stereo Total" 		12
"Goodbye Diana" 		3
"?Figure;?" 		1
"You Slut!" 		1
"Alcest" 		1
"Linda Ronstadt & Emmylou Harris" 		1
"Luciano And Pier Bucci" 		1
"Lords Of Acid" 		3
"Biosphere & Deathprod" 		1
"Yo-Yo Ma & The Silk Road Ensemble" 		1
"Doug Kaufman" 		2
"The Shore" 		2
"Doomsday" 		1
"Johnny Cash & June Carter" 		6
"Gabriele Roberto" 		1
"The Format" 		17
"Info@Electronicperiodic.Com" 		1
"Another Sunny Day" 		3
"Arcangelo Corelli" 		1
"Pee Shy" 		1
"Crass" 		9
"Fonzerelli" 		3
"50 Mcs" 		1
"Cal Tjader" 		2
"Starboard" 		1
"Colours Run" 		1
"Faction" 		1
"Weapon X" 		1
"Bert Jansch" 		2
"Solomon Burke" 		1
"Morten Harket" 		1
"Pussycat Dolls" 		3
"Calle Ciega" 		1
"Exocet" 		2
"The Book Of Knots" 		1
"Zoé" 		2
"The Bloody Hollies" 		1
"Christine Baranski And Philip Michael" 		1
"Westbam And Nena" 		1
"The Violent Professionals" 		2
"Calva Y Nada" 		1
"Hannaliisa Uusmaa" 		1
"London Festival Orchestra (Robert Ashley)" 		1
"Chrome" 		2
"Alpha" 		5
"Scatman John" 		4
"The Retards" 		1
"Lady Sovereign" 		20
"Gothraver" 		1
"Stonewall Jackson" 		3
"Eli "Paperboy" Reed & The True Loves" 		3
"Maylene And The Sons Of Disaster" 		5
"Easyworld" 		8
"Bow Wow & Omarion" 		1
"Destruction" 		7
"Ll Cool J Feat Jennifer Lopez" 		1
"Tim Vanhamel" 		2
"Lowlife" 		1
"Big Bass Vs. Michelle Narine" 		2
"Skamp Feat. A.Mamontovas" 		2
"Trollheim'S Grott" 		2
"Sara Backmo" 		1
"Sarah Mclachlan" 		26
"Sensorica Vs. Jin Key" 		1
"Caliban" 		11
"Rocky Votolato" 		33
"Los Trovadores De Cuyo" 		3
"Daniel Garcia" 		5
"Demolition Hammer" 		1
"Johan Skugge" 		1
"Page France" 		3
"Daryll-Ann" 		1
"The Archies" 		1
"Grim Dubs 5" 		1
"Carmen Rizzo" 		1
"Alabama 3" 		2
"The Mercury Program" 		4
"Faxed Head" 		1
"Senza Sicura" 		1
"The Juan Maclean" 		3
"Red Rat" 		2
"Mark Spoelstra" 		1
"4Tune8" 		1
"Pupy Y Los Que Son Son" 		1
"Stephen Sondheim" 		6
"Milipop" 		6
"Insight" 		1
"Tarmac" 		1
"Neil Halstead" 		1
"Supersonics" 		2
"The View" 		18
"Motorpsycho + Jaga Jazzist Horns" 		2
"Static" 		1
"Tiger Army" 		3
"Juelz Santana & Hell Rell" 		1
"Le Peuple De L'Herbe" 		2
"Camouflage" 		15
"Guy Monk" 		1
"Pet Shop Boys" 		62
"Ketil Stokkan" 		1
"Dj Rocca Visits Pressure Drop" 		1
"Noa Tylo" 		1
"Lou Gramm" 		1
"Skyway" 		1
"Itou Keita (Fukuyama Jun)" 		1
"Arise" 		3
"Adam Freeland And The Soul Drummers" 		1
"Headcornerstone" 		1
"Precursors" 		1
"Garou" 		10
"Monsieur Gainsbourg Revisited" 		1
"78 Saab" 		1
"X-Perience" 		1
"????" 		1
"The Gathering" 		73
"The Dykeenies" 		2
"Jackie-O Motherfucker" 		4
"Ambeon" 		2
"Samantha Fox" 		1
"Indica" 		2
"Tommy Ladnier & His Orchestra" 		1
"A Covenant Of Thorns" 		4
"M People" 		5
"The Victorian English Gentlemens Club" 		1
"A Pilgrimage To Save This Human Race" 		1
"Sultans Of Ping F.C." 		1
"Penta" 		1
"We All Have Hooks For Hands" 		1
"Einstürzende Neubauten" 		26
"Junior Boys" 		16
"Broken Social Scene Presents: Brendan Canning" 		2
"Veronika Fischer & Band" 		1
"Shape Of Despair" 		2
"The Pioneers" 		3
"Mike Quarles / New York Ska-Ja" 		1
"The Free Association" 		2
"John Mayer Trio" 		2
"Christine" 		1
"The Blue Aeroplanes" 		1
"Autistici" 		1
"Maria Lund" 		1
"V/A: A Tribute To The Beast" 		1
"Mötley Crüe" 		52
"Covalent Bond" 		1
"Karna" 		1
"Dj Wrongtom" 		1
"Venus Hum" 		3
"Maarja-Liis Ilus" 		1
"Arvid Sletta" 		1
"Alexander "Skip" Spence" 		3
"Supreme Beings Of Leisure" 		1
"Zöhar" 		3
"Tristan Feldbauer" 		1
"Ral Partha Vogelbacher" 		1
"Nonpoint" 		2
"Whitney Houston & Deborah Cox" 		1
"Woody Shaw" 		1
"Jazzinho" 		1
"Battle Of Mice" 		3
"Manfred Mann" 		5
"Verse" 		1
"Alesana" 		10
"Beam & Yanou" 		1
"3Moonboys" 		1
"Toshiyuki Honda" 		1
"Karolina Kozak" 		1
"Westbam" 		1
"Sinéad O'Connor" 		18
"Lady Linn And Her Magnificent Seven" 		1
"Saint Privat" 		2
"Love Affair" 		2
"Zounds" 		1
"The Yardbirds" 		7
"Tenacious D" 		84
"Hamid Baroudi" 		1
"Johnny "Hammond" Smith" 		1
"The Beggaz" 		1
"Johnny Cash" 		165
"Murder Squad" 		1
"Marc Moulin" 		4
"Rockwell" 		2
"The Secret" 		1
"Boris Vian" 		2
"Tim Buckley" 		4
"Roxette" 		44
"Weasel Walter, Kevin Drumm, Fred Lonberg-Holm" 		1
"Jane Froman" 		1
"Gary Allan" 		2
"The Nice Boys" 		1
"The Ratchets" 		1
"Fake Blood" 		1
"Maaya Sakamoto - Hotchpotch" 		1
"Dirty South" 		1
"Blue Foundation" 		10
"Maximilian Hecker" 		3
"Bell Biv Devoe" 		1
"Meg & Dia" 		3
"Satellite Records Presents" 		1
"Soda Stereo" 		80
"The Kovenant" 		5
"The Sugarcubes" 		16
"Running Wild" 		2
"Slumlords" 		1
"Joeski Love" 		1
"Miss Platnum" 		1
"Wendy Rene" 		1
"Voland Le Mat" 		1
"Hall & Oates" 		6
"Electric Birds" 		1
"Alaska In Winter" 		2
"Taylor Deupree" 		1
"Andy Partridge & Harold Budd" 		1
"The Zico Chain" 		2
"Carlo Gesualdo" 		1
"Shade Empire" 		2
"Beth Nielsen Chapman" 		1
"G. Love Featuring Tristan Prettyman" 		1
"Slick Rick" 		5
"The Fiery Furnaces" 		40
"Los Super Elegantes" 		2
"Bruce Haack With Ed Harvey" 		3
"Delta Spirit" 		3
"Sonar Circle" 		1
"Trumans Water" 		1
"The Postmarks" 		6
"Less Than Jake" 		11
"The Wrong Side" 		1
"Branch Manager" 		1
"Skream" 		5
"Luga" 		1
"Jorge Martin S" 		1
"Johnny Hartman" 		1
"Skanners" 		2
"Spoozys" 		1
"Dir En Grey" 		87
"Ismael Serrano" 		1
"West Coast Valerie" 		1
"Grandmaster Melle Mel & The Furious Five" 		1
"Ringside" 		2
"Donna Summer" 		13
"Basil Poledouris" 		3
"Warrior King" 		1
"Dncn" 		1
"Marty Brown" 		1
"Reyli" 		2
"La Rocca" 		2
"The Merseys" 		1
"Milka Malzahn" 		1
"Animosity" 		4
"Bogdan Raczynski" 		2
"Bergen" 		1
"The Robert Cray Band" 		1
"Stratovarius" 		13
"Jin Hashimoto" 		2
"Boris" 		8
"Jean-Jacques Perrey & Luke Vibert" 		1
"Acid" 		1
"The Groundhogs" 		1
"Anything Box" 		1
"Milk Inc." 		4
"Hot One" 		1
"Cunninlynguists F Cee-Lo Green" 		1
"Www.Hhqc.Com Farfadet" 		1
"Status Quo" 		11
"Johnny Preston" 		1
"Reel People" 		1
"Solange" 		1
"Billy Bragg" 		20
"Happy People" 		1
"Shipping News" 		3
"Bow Wow" 		2
"????" 		1
"Ambivalent" 		1
"Joy Disaster" 		1
"Zombi" 		2
"Cheap Sex" 		1
"The Elected" 		9
"Party Pimpz Feat. M.C. Miker G" 		1
"Jed Davenport & His Jug Band" 		1
"Ryotaro Nogami (Takeru Satoh)" 		1
"Dawn Penn" 		1
"The Fairways" 		2
"Saigon Kick" 		1
"Upenn Penn Six" 		1
"No Shoes Apply" 		1
"I Monster" 		2
"Immaculate Machine" 		3
"Ultra Dolphins" 		1
"Halifax" 		7
"Rita Wright" 		1
"Sophia George" 		2
"Scouts Honor" 		1
"Seabear" 		6
"Mastodon" 		45
"Sunz Of Man" 		1
"A Cloud Mireya" 		1
"Dark Psylence" 		1
"Funk D'Void" 		1
"Luna Ad Noctum" 		1
"Gotthard" 		2
"Electro Synthetic Rebellion" 		1
"Mara" 		1
"De Jeugd Van Tegenwoordig" 		2
"Midnight Juggernauts" 		18
"'Til Tuesday" 		5
"J.R. Writer" 		1
"Say Anything" 		14
"Soul Avengerz" 		1
"I'M Not A Gun" 		5
"David-Ivar Herman Düne" 		1
"Paula" 		2
"Digitonal" 		6
"The White Trainers Community" 		2
"Wez G" 		1
"Alien Sex Fiend" 		6
"Below The Sea" 		1
"Elissa" 		1
"Catherine O'Hara" 		1
"Son Lux" 		1
"Freddie Mcgregor" 		2
"The Qemists (With Mc Id)" 		1
"Calame" 		1
"Andy Sheppard" 		1
"Bob Seger" 		4
"Amduscia" 		2
"I See Stars" 		1
"I-94" 		1
"Gamine" 		2
"Slim Whitman" 		1
"Rakim Y Ken-Y" 		1
"Rancor" 		1
"Eminem" 		64
"Vonda Shepard" 		2
"Duchess Says" 		2
"Al Anderson" 		1
"Field Music" 		5
"Aaron Goldberg" 		1
"Ryan And Sharpay" 		1
"Burgers Of Beef" 		1
"State Of Bengal" 		1
"Headlights" 		5
"Delta Dart" 		1
"Breakdown" 		2
"2Homos@2Homos.Com" 		1
"Georgie Fame" 		3
"Sycronomica" 		2
"Ruben Eliassen & Bente Rannveig Hansen" 		1
"Reo Speedwagon" 		2
"Paperboys" 		1
"Sarah Blasko" 		3
"Norma Loy" 		1
"Macabre" 		4
"Big Black" 		8
"Mychael Danna" 		2
"Lye By Mistake" 		1
"10,000 Maniacs" 		7
"The Sunshine Underground" 		9
"The Octopus Project" 		3
"Lil Jon & The East Side Boyz" 		1
"Corduroy" 		3
"?????? ????????" 		1
"Days" 		1
"Izrael" 		3
"Kleerup With Marit Bergman" 		1
"Kinski" 		7
"Limbeck" 		2
"Fort Knox Five" 		1
"Lilys" 		2
"Té" 		2
"Janus" 		1
"Shaggy" 		7
"Postal Blue" 		1
"Sonata Arctica" 		38
"Lynx Feat Mc Kemo" 		1
"Jaak Jürisson & Henn Rebane" 		1
"Kath Bloom" 		1
"Clouddead" 		9
"Fluisterwoud" 		1
"Oxes" 		1
"The Futureheads" 		53
"Am Radio" 		2
"James William Hindle" 		4
"Dave Matthews" 		7
"Bobina" 		1
"Seafood" 		3
"Paavoharju" 		5
"Mark Mallman" 		1
"The Motifs" 		1
"Rosetta Stone" 		1
"Salif Keita" 		1
"Adolescents" 		3
"Integrity" 		2
"Coolio" 		1
"Violent Diva" 		1
"Blurt" 		1
"[Television Theme Songs]" 		5
"Bebo & Cigala" 		1
"Mx" 		3
"Viva Voce" 		2
"?????" 		2
"Deetron + Joris Voorn" 		1
"Dj Krush & Toshinori Kondo" 		1
"Flema" 		1
"Hollywood, Mon Amour" 		1
"Even The Hills Have Eyes" 		1
"Valtava Kääpiö" 		1
"Jokke & Valentinerne" 		16
"Imperio" 		1
"'5@=0O -:&Gt;=&Gt;&Lt;8:0" 		1
"Michael Woods" 		1
"Alabama" 		1
"Papilla" 		1
"Dj Starscream" 		1
"Nautilus Pompilius" 		1
"Non-Prophets" 		3
"The Mccoys" 		1
"[Nature Sounds]" 		1
"Nujabes + Fat Jon" 		1
"Daktaris" 		1
"Grammar Girl" 		1
"Mystic Circle" 		4
"Delgarma" 		1
"Buldožer" 		5
"Ghost" 		2
"Deer Tick" 		2
"Dimitri From Paris" 		2
"Shrimp Boat" 		1
"Courtney Pine" 		1
"Moonbabies" 		2
"Immortal Technique M/ Mos Def" 		1
"The Crickets" 		5
"Ikarion" 		1
"Trustcompany" 		1
"Raghu Dixit" 		1
"Silver Ash" 		1
"Dorfner Und Beeling" 		1
"Infest" 		5
"Abdominal" 		1
"Fresh Band" 		2
"October Project" 		2
"Kiloo & Phonique" 		1
"Fariborz Lachini" 		1
"Flow 212" 		1
"Elektroherd" 		1
"Malmonde" 		1
"Blixa Bargeld" 		2
"Jenna G" 		1
"Technicolour" 		2
"Bishop Allen" 		7
"Xerxes" 		1
"Dice" 		2
"Primitive Reason" 		1
"The Frank Popp Ensemble" 		3
"Lewis Taylor" 		1
"Amber" 		10
"Shark Attack" 		5
"Zaunpfahl" 		1
"??????? ??????" 		1
"Kalwi & Remi" 		1
"Jeff Buckley & Gary Lucas" 		8
"Christina Milian" 		1
"Sophie Barker" 		2
"Hsm Cast" 		3
"Karl Bartos" 		1
"The Voice" 		1
"Die Fantastischen Vier" 		31
"Lil' Flip" 		4
"Gregory Isaacs" 		5
"Senses Fail" 		7
"Set Your Goals" 		9
"Scarling." 		8
"30Hz Feat Yolanda" 		1
"Bomb The Music Industry!" 		10
"Digital Elvis & Zero" 		2
"Keiyuu & Miyavi" 		4
"Sound Directions" 		1
"Brand X" 		1
"Zamfir - (Nana Mouskouri)" 		1
"Latin'América" 		1
"Jools Holland/Sting" 		1
"Pf Project" 		1
"Devil Sold His Soul" 		1
"Emmy Rossum" 		1
"Lenny Kravitz" 		30
"Foy Vance" 		1
"Paul Tiernan" 		1
"Pg.99" 		2
"Cam'Ron" 		5
"Nucleo Terco" 		4
"Esqarial & Kupczyk" 		1
"James Taylor" 		9
"M.I.A. Feat. Bun B And Rich Boy" 		2
"Fisz Envee" 		1
"Free Falling" 		3
"Oruchuban Ebichu" 		1
"Aim" 		9
"?nci Çay?rl?" 		1
"Mat Zo" 		1
"Wavetune" 		1
"D.R.I." 		9
"Valentin" 		1
"Maria Bethânia" 		1
"Talisman" 		6
"Herbert Von Karajan" 		1
"Lydia Lunch" 		3
"Manchester Orchestra" 		4
"Stephen Lynch" 		16
"Madness" 		22
"Doom" 		2
"Baby Einstein" 		2
"The Parchman Prison Band" 		1
"Rose Royce" 		2
"Negative Approach" 		4
"Freemasons" 		7
"Olavi Uusivirta" 		1
"Electrocution 250" 		1
"Safety Scissors" 		1
"Little Boots" 		8
"Clarkesville" 		1
"Green Day" 		75
"Delta 5" 		3
"Pan & Regaliz" 		1
"Rob Thomas" 		28
"Let'S Active" 		2
"Sonny Landreth" 		2
"Feature Cast" 		1
"Les Incompétents" 		1
"Bobby Birdman" 		3
"Breakout" 		1
"A Change Of Pace" 		4
"Tiesto Feat Julie Thompson" 		1
"The Joe Bucci Trio" 		1
"Guilt Hands Shining" 		5
"Scar." 		1
"Juniper" 		1
"No Mercy" 		3
"Dr. John" 		2
"Furious Styles" 		1
"National Product" 		1
"Amanda Seyfried, Ashley Lilley And Rachel Mcdowall" 		2
"Julie London" 		13
"York" 		1
"Kenny "Dope" Gonzalez" 		2
"The Gladiators" 		4
"Carl Orff" 		4
"Link Wray & His Raymen" 		1
"Joe Gibbs" 		1
"Timbaland Feat. Keri Hilson And D.O.E." 		1
"Lars Lillo-Stenberg" 		1
"Henry Purcell" 		3
"English Chamber Orchestra" 		1
"Os Kiezos" 		1
"Firefall" 		1
"The Apple Scruffs" 		2
"Eugene Ormandy" 		1
"Celtic - Altan" 		1
"Deep Zone Project Ft. Êàìåí Âî." 		1
"The Androids" 		2
"Rana Alagöz" 		2
"Graylightning" 		1
"Poeta Magica" 		2
"Looptroop M/ Daniel Lemma" 		2
"Rahim Quazi" 		1
"Soylent Green" 		1
"Skinny Dip" 		1
"Figurine" 		2
"Ben Lee" 		11
"Michael Bublé" 		14
"Eskobar" 		8
"Working Week" 		1
"Peter Bjorn And John" 		30
"Payolas" 		1
"Violet Arcana" 		1
"Paddy Mcaloon" 		1
"Mink" 		3
"Slam" 		1
"The Red Light Sting" 		1
"Anthony Hamilton" 		3
"Grimfist" 		1
"????? ??????? ??????? ?????" 		1
"Fad Gadget" 		7
"Trelldom" 		2
"Paul Oakenfold" 		21
"Tabi Bonney" 		1
"Teen Cthulhu" 		4
"Blue Hand" 		1
"Lisa Lynne" 		3
"Art Blakey" 		2
"Blackfield" 		16
"Capcom" 		1
"Tactful" 		1
"Brighten" 		1
"Amy Spanger" 		1
"The Connells" 		2
"Narsilion" 		1
"???Cd" 		1
"Cold War Kids" 		23
"Larry Mcneely" 		1
"Roberto Sanchez" 		1
"Under The Influence Of Giants" 		2
"Mindless Self Indulgence" 		65
"The Mountain Goats & Kaki King" 		1
"Dmz" 		2
"Sofa Surfers" 		11
"Matias Tellez" 		1
"Belles Will Ring" 		1
"Last Alliance" 		8
"The Shivers" 		1
"Avail" 		2
"Dirge Of Cerberus -Final Fantasy Vii- Ost" 		1
"Waldorf" 		2
"-M- / Louis Chedid" 		1
"Skinflicks" 		1
"Empirion" 		1
"Gel-Sol" 		3
"Gwydion" 		1
"Don Williams" 		3
"Pale Young Gentlemen" 		2
"Crime In Stereo" 		8
"Papoose" 		2
"Izae" 		1
"Shantel" 		1
"Richie Hawtin" 		1
"Fourmost" 		1
"A Lily" 		2
"George Benson & Al Jarreau" 		1
"Heinz Affolter" 		1
"Raud-Ants" 		1
"The Castaways" 		2
"Cesária Évora" 		3
"Leathermøuth" 		1
"Flatstick" 		1
"Deathstars" 		20
"Suzy Pepper" 		1
"Áè÷Åâñêàÿ Æàííà" 		1
"Sevendust" 		1
"Brain Leisure" 		4
"Theatres Des Vampires" 		4
"Bluesology" 		1
"Von Iva" 		1
"Sinebag" 		1
"Tomas Jirku" 		1
"Shamansky Beat" 		1
"Andrew Dost" 		1
"???? ???????" 		1
"Daniel" 		1
"The Squire Of Gothos" 		1
"Lily Allen Feat. Mick Jones" 		1
"Pitchshifter" 		6
"Clay Aiken" 		2
"Spiha" 		4
"Stevie Ray Vaughan And Double Trouble" 		17
"Percy Sledge" 		2
"Grzegorz Turnau" 		4
"Camper Van Beethoven" 		8
"Joey Ryan" 		1
"John Carpenter And Alan Howarth" 		1
"Asia Today" 		1
"Deyarmond Edison" 		1
"Candan Erçetin" 		2
"Sticks & Stones" 		1
"Dr Chris Smith, The Naked Scientists" 		2
"Lole Y Manuel" 		1
"Southstylers" 		1
"Sublime" 		45
"Scarlett Johansson" 		3
"???" 		1
"Stu Martin / John Surman" 		1
"Minus The Bear" 		27
"Marlon Dean Clift" 		5
"Count Me Out" 		2
"Madelyne" 		1
"Butcher Boy" 		3
"Ndru" 		1
"???? ???????" 		1
"Feist" 		120
"Feiled" 		2
"Fortuna" 		1
"Vitesse" 		1
"Juz (Myspace.Com/Juzcook)" 		1
"Stafrænn Hákon" 		1
"Nitrada" 		2
"Eoghan Quigg" 		1
"Family Guy" 		1
"Melissa Etheridge" 		9
"Trollfest" 		2
"Ishtar The Voice Of Alabina" 		1
"Asian Kung-Fu Generation" 		15
"Johnny Rzeznik" 		1
"Crown Of Thornz" 		1
"Nevernettles" 		2
"Marek Grechuta" 		1
"Roky Erickson" 		4
"The Complainer" 		1
"Mario Riso" 		4
"Antoine Dufour" 		2
"Newworldaquarium" 		1
"The Arrogant Sons Of Bitches" 		1
"Elk City" 		3
"Jacky Terrasson" 		1
"Ludacris" 		21
"Paquito D'Rivera" 		1
"Crescent" 		1
"The Neville Brothers" 		1
"Coti" 		1
"Megadeth" 		69
"Kiko & Gino'S" 		1
"Jpaper Lace" 		1
"Eglantine Gouzy" 		1
"Alberto Tarin" 		1
"Ghost Mice" 		4
"Waxwing" 		2
".Hack//Game - Ost Cd 2" 		1
"Johnossi" 		11
"The Litter" 		1
"The Wonders" 		1
"Killradio" 		1
"Anacrusis" 		2
"Jen Trynin" 		1
"Jerryc" 		1
"Daughters" 		1
"Jongo Trio" 		1
"The Tony Danza Tapdance Extravaganza" 		2
"Micachu & The Shapes" 		1
"Prozak" 		1
"Spencer & Hill" 		3
"Ludvig Elbaus" 		1
"Hank Carbo" 		1
"Polly Scattergood" 		2
"Syndicate Of L.A.W." 		1
"Embee Normann" 		1
"Seth Lakeman" 		2
"Still Remains" 		2
"Lacrimosa" 		9
"Uh Huh Her" 		1
"Jeff Lorber" 		1
"Brandtson" 		4
"Baden Powell" 		2
"Bonobo - Jon Kennedy" 		1
"Peter Doherty" 		8
"Alexisonfire" 		27
"Catholic Boys In Heavy Leather" 		1
"Konpiùta" 		1
"Reed Whorton" 		2
"The (International) Noise Conspiracy" 		7
"Winter Solstice" 		1
"In Flagranti" 		3
"Tom Petty And The Heartbreakers" 		21
"Laurent Garnier" 		9
"Sarband" 		1
"Sezen Aksu" 		5
"Chet Baker" 		11
"Nobody & Mystic Chords Of Memory" 		2
"The Frat House Cats" 		1
"Bidwell" 		1
"Erdmöbel" 		1
"Beth In Battle Mode" 		1
"Full Strike" 		2
"Bumblefoot" 		1
"Arkestra One" 		1
"Austin Lace" 		1
"Zodiac Sunrise" 		1
"Aaron Zigman" 		2
"Spinecar" 		1
"Black Axe" 		1
"Seelenluft" 		4
"Unter Null" 		12
"Cerys Matthews" 		3
"Macon Greyson" 		1
"I Hate Myself" 		4
"Cave" 		1
"Jeremiah Clarke" 		1
"Mandrake" 		1
"Chris Robinson" 		1
"Jahcoozi" 		1
"Sanna Nielsen" 		1
"Urmas Alender" 		1
"Red Flag" 		1
"Gil Semedo" 		2
"White Noise" 		2
"Le Quattro Stagioni" 		1
"Mr. Dibbs" 		1
"The Originals" 		1
"Mis-Teeq" 		1
"Bnc" 		2
"Ed Rush & Optical" 		1
"The Butterfly Explosion" 		1
"The Arcane Order" 		1
"Greene String Quartet" 		1
"Poison Idea" 		3
"????? ???" 		1
"All" 		2
"Stellar Project Featuring Emma Landford" 		1
"Glasvegas" 		11
